Subject,Type,ApEn.copx.IMF1,ApEn.copx.IMF2,ApEn.copx.IMF3,ApEn.copx.IMF4,ApEn.copx.IMF5,ApEn.copy,ApEn.copy.IMF2,ApEn.copy.IMF4,ApEn.copy.IMF5,ApEn.copy.IMF6,SampEn.copx,SampEn.copx.IMF1,SampEn.copx.IMF2,SampEn.copx.IMF3,SampEn.copx.IMF4,SampEn.copx.IMF5,SampEn.copy,SampEn.copy.IMF1,SampEn.copy.IMF2,SampEn.copy.IMF4,SampEn.copy.IMF5,SampEn.copy.IMF6,MF.copx.IMF1,MF.copx.IMF2,MF.copx.IMF3,MF.copx.IMF4,MF.copx.IMF5,MF.copy.IMF2,MF.copy.IMF4,MF.copy.IMF5
49,Fall,0.35218575,0.174243929,0.094882576,0.043376582,0.02724133,0.111521111,0.2545107,0.051346329,0.022306025,0.011946388,0.452747921,0.250007188,0.141331514,0.092081944,0.039780361,0.025492064,0.374705589,0.318711842,0.208710236,0.050824019,0.023719433,0.011161522,1.133333333,0.6,0.433333333,0.2,0.133333333,0.916666667,0.25,0.116666667
51,Fall,0.510451561,0.176686335,0.090899764,0.052377676,0.0272415,0.091060131,0.192798811,0.045046967,0.02082594,0.009949212,0.536241572,0.401596837,0.14985262,0.089908112,0.050787479,0.026698456,0.397550239,0.210591827,0.161766503,0.046009725,0.021575264,0.010127626,1.8,0.633333333,0.416666667,0.25,0.133333333,0.716666667,0.216666667,0.1
51,Fall,0.464011518,0.228340707,0.075205586,0.052921696,0.031790425,0.082341131,0.192647333,0.040923575,0.029114046,0.01177277,0.520653558,0.350713997,0.18893792,0.073468697,0.049062704,0.030526672,0.379255616,0.16056118,0.157887571,0.041728774,0.026523558,0.010776666,1.533333333,0.783333333,0.35,0.25,0.15,0.7,0.183333333,0.15
51,Fall,0.419987182,0.166957468,0.097497771,0.046575232,0.022815949,0.061665147,0.191209842,0.037856876,0.015706367,0.005860708,0.479883461,0.331465205,0.16074873,0.090039293,0.04589182,0.020006171,0.307543052,0.252103232,0.163738823,0.034975212,0.015730551,0.005140481,1.333333333,0.583333333,0.45,0.216666667,0.133333333,0.716666667,0.2,0.083333333
52,Fall,0.431811209,0.176984052,0.106086721,0.059315827,0.022997877,0.11915659,0.154446143,0.055462636,0.017683152,0.006489497,0.540436712,0.322341147,0.147513326,0.09890792,0.058353647,0.022333139,0.475076265,0.175389518,0.122792949,0.052578027,0.018447971,0.006270778,1.366666667,0.716666667,0.483333333,0.3,0.133333333,0.65,0.266666667,0.083333333
52,Fall,0.424862931,0.208527205,0.083145772,0.043329698,0.020483425,0.089191805,0.239102192,0.058882363,0.018810427,0.015430289,0.491665187,0.304917708,0.164716159,0.073133893,0.041030878,0.020584038,0.367286985,0.162243355,0.187107854,0.058530099,0.016876637,0.016019524,1.383333333,0.783333333,0.416666667,0.2,0.083333333,0.85,0.283333333,0.116666667
52,Fall,0.432896685,0.155160307,0.079236819,0.054891518,0.025122871,0.085979692,0.18589023,0.048057345,0.021569705,0.011512594,0.484513893,0.311413648,0.127399489,0.071793526,0.054466099,0.02615923,0.352440962,0.096248934,0.129978645,0.045462037,0.021815305,0.011727876,1.583333333,0.616666667,0.383333333,0.266666667,0.116666667,0.716666667,0.233333333,0.116666667
56,Fall,0.459183002,0.228171855,0.094545779,0.046069699,0.025843535,0.048315097,0.272166131,0.042031528,0.026986817,0.012729147,0.491611756,0.275577902,0.170455221,0.091141119,0.044400267,0.025731028,0.441186911,0.211873117,0.194445034,0.037073673,0.026999455,0.01303102,1.75,0.766666667,0.416666667,0.233333333,0.133333333,0.95,0.2,0.133333333
56,Fall,0.347937322,0.20518294,0.07008029,0.049147128,0.024652163,0.047744054,0.266769778,0.042625371,0.018225965,0.008284011,0.486891079,0.205563703,0.139030611,0.065243103,0.037969195,0.022542597,0.384938338,0.24470694,0.186198265,0.041359279,0.015799953,0.005974828,1.216666667,0.783333333,0.3,0.25,0.133333333,0.933333333,0.216666667,0.1
56,Fall,0.524376254,0.234515005,0.07645149,0.042876879,0.021943852,0.050612884,0.288675265,0.035634309,0.020495204,0.01100056,0.540187006,0.382481754,0.169138688,0.074379371,0.040143403,0.020017388,0.527695321,0.126087477,0.253448566,0.034761581,0.019963926,0.009656194,1.95,0.816666667,0.333333333,0.2,0.116666667,0.95,0.166666667,0.1
64,Fall,0.591767924,0.336740044,0.135881675,0.066708602,0.033329486,0.096216386,0.204671669,0.056344795,0.020040065,0.007782228,0.617703042,0.480724432,0.259899559,0.119976244,0.063383289,0.032660555,0.497960304,0.354965439,0.135770352,0.053002435,0.020118457,0.006610781,2.7,1.15,0.583333333,0.333333333,0.166666667,0.716666667,0.266666667,0.083333333
64,Fall,0.570618974,0.292170288,0.118208495,0.066925703,0.028842651,0.079407384,0.187960243,0.054239965,0.032209583,0.013506882,0.568871133,0.460800282,0.234132061,0.11035183,0.060058448,0.029121462,0.461596317,0.392552367,0.114409143,0.054623265,0.02785453,0.012972275,2.4,1.016666667,0.466666667,0.333333333,0.15,0.65,0.266666667,0.166666667
64,Fall,0.592373348,0.374258677,0.131908271,0.06671241,0.035897574,0.054123503,0.238518028,0.053272978,0.020438879,0.014699709,0.614329328,0.511922202,0.321855641,0.123469444,0.065143838,0.036446005,0.461556217,0.438758283,0.175332274,0.049593665,0.020971081,0.01501586,2.783333333,1.266666667,0.55,0.316666667,0.166666667,0.766666667,0.266666667,0.083333333
72,Fall,0.583834376,0.238357864,0.132395886,0.061194731,0.027383462,0.126171106,0.222802379,0.055997821,0.032386894,0.017351279,0.619786717,0.509873145,0.209069298,0.135754666,0.060599105,0.028617138,0.44524243,0.413766342,0.139625773,0.056252106,0.033904748,0.016044027,2.683333333,0.816666667,0.566666667,0.3,0.15,0.816666667,0.25,0.15
72,Fall,0.566098348,0.207892179,0.117787072,0.052158604,0.030284619,0.181327824,0.241469113,0.062618104,0.039893689,0.016393968,0.58025849,0.494999347,0.182455929,0.11310683,0.051761578,0.026859973,0.44254527,0.386815245,0.182706547,0.060116984,0.037304752,0.016688123,2.15,0.716666667,0.516666667,0.25,0.15,0.883333333,0.316666667,0.2
72,Fall,0.588857668,0.306484318,0.117779927,0.068924531,0.031803324,0.142875279,0.285057658,0.067864091,0.033813,0.011776583,0.587351042,0.526387999,0.286214426,0.113248555,0.067413291,0.027521858,0.380086489,0.444286171,0.230566886,0.066106198,0.034521851,0.011621806,2.683333333,1.05,0.5,0.333333333,0.166666667,0.883333333,0.316666667,0.183333333
75,Fall,0.419508686,0.225257067,0.094496315,0.04908036,0.023457994,0.092849781,0.171863052,0.03920254,0.024028176,0.011621213,0.429378964,0.318698599,0.193320212,0.09212956,0.044054978,0.023356411,0.32034028,0.092651002,0.1335391,0.041213461,0.023066118,0.010129593,1.45,0.85,0.433333333,0.25,0.116666667,0.65,0.183333333,0.116666667
75,Fall,0.467685968,0.22408982,0.083865677,0.029826773,0.016277398,0.108785701,0.228295206,0.058306347,0.0296044,0.013595679,0.455850303,0.387539193,0.181895473,0.079215364,0.030347868,0.015921928,0.378661877,0.289487528,0.180617177,0.058300523,0.028855576,0.013617749,1.616666667,0.883333333,0.416666667,0.15,0.083333333,0.883333333,0.283333333,0.133333333
75,Fall,0.462340606,0.25151477,0.100528555,0.043686884,0.019622967,0.096317768,0.232568746,0.039531026,0.021300378,0.012335813,0.480254175,0.346020775,0.230797805,0.09197357,0.043522514,0.016754473,0.397217251,0.202691919,0.200943895,0.039624713,0.02103931,0.011246572,1.633333333,0.933333333,0.466666667,0.2,0.1,0.8,0.166666667,0.1
78,Fall,0.477452845,0.208951831,0.099543896,0.043166549,0.015518691,0.069591175,0.269213613,0.045374146,0.01889668,0.008130294,0.543592924,0.305988658,0.155784895,0.099300678,0.039910443,0.012184385,0.451421863,0.276992387,0.235169638,0.046115859,0.018609202,0.007093991,1.866666667,0.783333333,0.416666667,0.2,0.083333333,0.866666667,0.2,0.1
78,Fall,0.401698448,0.252992646,0.113893316,0.055935289,0.0282046,0.06929162,0.242267062,0.049974144,0.020862666,0.011404012,0.531087174,0.252947434,0.227446325,0.114211536,0.055658825,0.027894587,0.372543677,0.338091058,0.206945516,0.052237127,0.020906038,0.010795927,1.483333333,0.85,0.5,0.266666667,0.133333333,0.816666667,0.233333333,0.1
78,Fall,0.508064279,0.260512689,0.09262026,0.051981348,0.022260027,0.067037802,0.150122052,0.050506704,0.029879572,0.013663121,0.536295405,0.375738861,0.211959832,0.090718263,0.051847867,0.02123003,0.42151537,0.151204313,0.109568181,0.048336452,0.029526028,0.012568017,1.85,0.933333333,0.383333333,0.25,0.116666667,0.483333333,0.25,0.15
79,Fall,0.519690642,0.177917741,0.090005258,0.050383762,0.026077503,0.073721607,0.168744218,0.05616379,0.022961286,0.010731985,0.549269333,0.405412989,0.141701039,0.091975927,0.049262129,0.026563031,0.512029026,0.505863016,0.121793982,0.056353047,0.023146746,0.010419711,1.766666667,0.666666667,0.416666667,0.233333333,0.133333333,0.616666667,0.25,0.116666667
79,Fall,0.505801174,0.165635085,0.085511576,0.053692438,0.022055924,0.065876369,0.277156336,0.052145231,0.027322754,0.015590918,0.555847097,0.357286762,0.151028275,0.080636077,0.053056025,0.020272757,0.50565663,0.396572924,0.236795675,0.04930371,0.026068434,0.015948572,1.866666667,0.65,0.383333333,0.266666667,0.116666667,0.85,0.25,0.133333333
79,Fall,0.461620316,0.208223929,0.1059824,0.051179284,0.025101527,0.059068726,0.226943177,0.052115885,0.026326213,0.015070805,0.534802986,0.321091088,0.171749345,0.103131539,0.052778762,0.023872274,0.457988232,0.219643482,0.176734455,0.052258367,0.024068372,0.015049346,1.566666667,0.766666667,0.466666667,0.25,0.116666667,0.733333333,0.25,0.133333333
81,Fall,0.545899517,0.195113602,0.090167577,0.052858836,0.024228056,0.067646833,0.118603834,0.046803607,0.024793354,0.006993645,0.533274567,0.445335241,0.149369094,0.086341064,0.054474346,0.024600176,0.438068882,0.171523196,0.082430759,0.044513836,0.025121938,0.007153119,2,0.733333333,0.416666667,0.266666667,0.116666667,0.5,0.233333333,0.133333333
81,Fall,0.51874626,0.219854478,0.091959071,0.054440689,0.024492127,0.050379574,0.103239602,0.033781255,0.019356205,0.004269283,0.520122047,0.46589565,0.184005991,0.091359109,0.050243998,0.024011933,0.378375032,0.200843477,0.058592119,0.034593739,0.018990699,0.003274018,1.9,0.85,0.416666667,0.25,0.116666667,0.516666667,0.15,0.1
81,Fall,0.569238924,0.221343934,0.096352551,0.055364321,0.028561795,0.057101642,0.155724416,0.048813063,0.013223161,0.011513711,0.584545537,0.51268523,0.171634209,0.096803721,0.056835148,0.028284234,0.433392412,0.159511557,0.116110491,0.048642778,0.013391428,0.011086117,2.4,0.8,0.433333333,0.266666667,0.133333333,0.616666667,0.233333333,0.066666667
82,Fall,0.438011907,0.105493985,0.079559853,0.03726282,0.01850312,0.077159069,0.092535889,0.046066345,0.017980173,0.009137948,0.513686438,0.304287318,0.090855247,0.077570826,0.036251156,0.018341485,0.376049381,0.204000541,0.059399957,0.046171612,0.017180075,0.008803292,1.583333333,0.416666667,0.366666667,0.183333333,0.1,0.35,0.216666667,0.1
82,Fall,0.424188248,0.158303689,0.071145236,0.029607431,0.014423434,0.073445658,0.105306279,0.033572304,0.01660017,0.0104299,0.496751384,0.252664304,0.116123663,0.071601778,0.030545439,0.012319814,0.461795574,0.202405529,0.079618785,0.03342071,0.016553533,0.009763972,1.533333333,0.633333333,0.333333333,0.133333333,0.083333333,0.383333333,0.15,0.083333333
82,Fall,0.420486279,0.130682745,0.060757683,0.032527249,0.021517118,0.051865558,0.157507595,0.040895152,0.026416775,0.006135719,0.459681695,0.276359616,0.10172873,0.05886598,0.032149834,0.020319137,0.400908533,0.169187596,0.124546102,0.042074599,0.025717171,0.005837054,1.483333333,0.516666667,0.25,0.166666667,0.1,0.55,0.2,0.133333333
85,Fall,0.552599798,0.213590925,0.095553213,0.052514802,0.024382751,0.119054099,0.214358588,0.048941106,0.023245566,0.014558027,0.522262515,0.466613183,0.15123845,0.087528108,0.051296908,0.023585868,0.491151439,0.317592381,0.172830927,0.047493926,0.022243276,0.014284804,2.216666667,0.85,0.45,0.266666667,0.133333333,0.8,0.233333333,0.133333333
85,Fall,0.551030215,0.269619077,0.100312702,0.046011035,0.024027196,0.108850499,0.268636116,0.061292632,0.03011667,0.0151189,0.510804298,0.459798211,0.21870236,0.094338656,0.046080097,0.024679532,0.376643764,0.218375142,0.20027679,0.061113773,0.029577371,0.015027565,2.166666667,0.966666667,0.416666667,0.233333333,0.133333333,0.966666667,0.283333333,0.15
85,Fall,0.56714268,0.246157435,0.098582612,0.051125366,0.023810009,0.10429452,0.235428416,0.051308615,0.02499977,0.008822072,0.563468252,0.484230279,0.204395208,0.101640902,0.048937615,0.024727252,0.401269824,0.335481947,0.202192865,0.049013523,0.024459404,0.008122964,2.4,0.916666667,0.466666667,0.25,0.116666667,0.8,0.25,0.133333333
92,Fall,0.52963827,0.284662804,0.121675672,0.058338174,0.033529222,0.06438477,0.221245629,0.051399156,0.022028518,0.012383521,0.556941157,0.426881533,0.245166214,0.119049031,0.057352282,0.034392731,0.393455832,0.422770821,0.189360722,0.05175263,0.022311199,0.011901447,1.933333333,0.966666667,0.533333333,0.283333333,0.15,0.683333333,0.25,0.116666667
92,Fall,0.517160764,0.22272159,0.116391965,0.051660811,0.026119553,0.064274664,0.238524926,0.04728039,0.025522848,0.008512509,0.567423079,0.396598191,0.170218821,0.114364698,0.0476899,0.026989462,0.43232295,0.282996854,0.186522675,0.047131822,0.02056269,0.008770353,2.133333333,0.766666667,0.5,0.25,0.133333333,0.8,0.233333333,0.133333333
92,Fall,0.54155409,0.204606382,0.092974121,0.047119689,0.022783366,0.063235634,0.188345093,0.044237361,0.021267757,0.013835167,0.557444092,0.408467235,0.156055207,0.091528271,0.04670915,0.022863088,0.417480755,0.243367653,0.14057011,0.045806988,0.02052099,0.012571823,2.35,0.766666667,0.433333333,0.216666667,0.116666667,0.633333333,0.216666667,0.1
95,Fall,0.57934438,0.239709819,0.094170648,0.051227415,0.027772407,0.07885969,0.281798281,0.038684873,0.021980821,0.012549373,0.607140297,0.522832305,0.200860418,0.090083595,0.048404078,0.027629578,0.45860551,0.404434711,0.230473247,0.038832025,0.02184072,0.01151494,2.483333333,0.833333333,0.433333333,0.25,0.15,0.916666667,0.183333333,0.1
95,Fall,0.435653764,0.24618634,0.095394723,0.060088728,0.029825369,0.074612204,0.370382047,0.063006609,0.028216641,0.012716499,0.539626062,0.332558881,0.187935217,0.076498479,0.060146893,0.02753574,0.349903309,0.396297285,0.309107497,0.063633928,0.02787906,0.012097349,1.6,0.883333333,0.433333333,0.3,0.166666667,1.183333333,0.3,0.15
95,Fall,0.5694842,0.310642862,0.089611687,0.052789324,0.031437908,0.062279055,0.172729169,0.04624763,0.026039001,0.013948729,0.588686834,0.484287089,0.267039845,0.086756538,0.04738229,0.029689865,0.452951834,0.488553423,0.143136378,0.047344589,0.026566904,0.014024082,2.333333333,1.066666667,0.4,0.266666667,0.166666667,0.516666667,0.2,0.133333333
100,Fall,0.395983994,0.147520179,0.074452386,0.048442568,0.021643356,0.055988914,0.148080868,0.043585144,0.013410847,0.008494248,0.527049862,0.277068945,0.112950168,0.069310438,0.050846571,0.021699228,0.433234124,0.087769097,0.104406933,0.039893506,0.011796175,0.00819153,1.233333333,0.583333333,0.35,0.216666667,0.116666667,0.55,0.216666667,0.066666667
100,Fall,0.199136602,0.184192274,0.079357325,0.056525536,0.026395264,0.047466791,0.231549117,0.043209035,0.02566705,0.012105918,0.354257667,0.125264887,0.164686846,0.075089652,0.043411415,0.026527903,0.202247483,0.201122329,0.184711253,0.043780186,0.0268515,0.011906646,0.566666667,0.7,0.35,0.316666667,0.133333333,0.8,0.2,0.133333333
100,Fall,0.475573973,0.137885769,0.08035717,0.033288102,0.017485409,0.042216935,0.162670442,0.041724517,0.018371696,0.012215697,0.536831764,0.332717984,0.102343646,0.081636604,0.034670722,0.017857909,0.402946528,0.217301649,0.111639629,0.042520998,0.019012695,0.012215449,1.7,0.6,0.35,0.15,0.083333333,0.6,0.2,0.1
102,Fall,0.542080181,0.25818272,0.120131096,0.055994087,0.02782888,0.082706591,0.331094635,0.05576002,0.02352687,0.01084704,0.555774541,0.46858236,0.236296994,0.114450368,0.053738797,0.027563642,0.325462147,0.462450168,0.297256576,0.05465483,0.023158743,0.010702804,2.016666667,0.833333333,0.533333333,0.283333333,0.15,1.116666667,0.266666667,0.116666667
102,Fall,0.538336924,0.305499396,0.118259541,0.056294167,0.021750315,0.079860853,0.244777862,0.047781903,0.023594093,0.010598128,0.548148685,0.454669746,0.270187292,0.114432582,0.057291226,0.019535619,0.366642248,0.234438138,0.209997934,0.047567594,0.018657133,0.009765677,1.983333333,1.083333333,0.516666667,0.283333333,0.1,0.8,0.2,0.133333333
102,Fall,0.53854301,0.217121954,0.098496673,0.056379,0.022045298,0.067291681,0.234295034,0.039041397,0.019535913,0.008551882,0.533293953,0.444907597,0.183259152,0.090676128,0.055860488,0.022222737,0.339703505,0.100740382,0.17855493,0.040761276,0.020171188,0.007628641,2.283333333,0.766666667,0.433333333,0.25,0.116666667,0.783333333,0.166666667,0.066666667
105,Fall,0.416545146,0.262900557,0.085883875,0.044684743,0.022607285,0.087371972,0.175812533,0.041374573,0.020796529,0.009616185,0.520962722,0.30422594,0.224597239,0.07154638,0.040782089,0.023044552,0.443291635,0.290063809,0.100639274,0.04237135,0.020579907,0.00825541,1.383333333,0.916666667,0.4,0.25,0.116666667,0.733333333,0.2,0.116666667
105,Fall,0.488507791,0.204204267,0.114995793,0.047124805,0.022165355,0.073929589,0.138139166,0.046433025,0.020775686,0.011546797,0.518127392,0.375400874,0.129078848,0.108792696,0.0453693,0.019587796,0.51986957,0.290176983,0.111240656,0.045677165,0.01681492,0.011526437,1.816666667,0.75,0.5,0.216666667,0.116666667,0.483333333,0.216666667,0.1
105,Fall,0.409298823,0.238951075,0.113689589,0.043033127,0.028809107,0.083749743,0.197170421,0.052118203,0.023120531,0.012259927,0.486894122,0.293035877,0.201185599,0.102955198,0.044607588,0.027828936,0.465066562,0.24538243,0.138459702,0.054589693,0.021866694,0.011620861,1.366666667,0.866666667,0.483333333,0.2,0.15,0.716666667,0.25,0.1
108,Fall,0.588236058,0.165148357,0.095621311,0.052274812,0.023033726,0.07933675,0.214157819,0.044243156,0.020685501,0.015881248,0.613550926,0.519999129,0.125362409,0.0850352,0.050022213,0.020898012,0.517278024,0.310395079,0.166046621,0.042295849,0.02110303,0.015752438,2.683333333,0.666666667,0.45,0.25,0.116666667,0.733333333,0.233333333,0.1
108,Fall,0.543001194,0.171391697,0.089656625,0.047503994,0.014811929,0.065391051,0.176126726,0.051816746,0.027062351,0.011597023,0.57667812,0.477472955,0.147778104,0.090399573,0.047804973,0.014950192,0.427499605,0.437903007,0.141015304,0.050635406,0.022016524,0.011437222,2.05,0.65,0.416666667,0.25,0.083333333,0.583333333,0.25,0.133333333
108,Fall,0.579059152,0.214026135,0.100265693,0.05482665,0.024087666,0.05792217,0.248000125,0.053935699,0.018400328,0.012755963,0.582607179,0.529216368,0.198109824,0.100437436,0.042277719,0.02422578,0.39944816,0.384540884,0.184101439,0.054813148,0.018801753,0.012398247,2.483333333,0.766666667,0.433333333,0.3,0.116666667,0.85,0.25,0.1
110,Fall,0.536330095,0.176638364,0.073354403,0.045694345,0.018383309,0.098871477,0.193816729,0.056416976,0.025789216,0.012139467,0.566650129,0.422850413,0.158150454,0.066794649,0.044015092,0.01726851,0.536432844,0.235854648,0.159261242,0.057416702,0.025999793,0.009520146,1.883333333,0.616666667,0.35,0.25,0.083333333,0.683333333,0.266666667,0.133333333
110,Fall,0.54047417,0.193647289,0.084803769,0.039017808,0.018841168,0.069867624,0.285971744,0.058396476,0.031707676,0.008224894,0.575974301,0.430290174,0.15333764,0.083655668,0.035411843,0.018705683,0.541756509,0.227197562,0.248829293,0.058921797,0.031724596,0.008000592,2,0.716666667,0.366666667,0.2,0.1,0.916666667,0.283333333,0.166666667
110,Fall,0.483567512,0.21886427,0.086331136,0.049797686,0.027836483,0.078367074,0.301105364,0.042787517,0.022315294,0.01503165,0.532184791,0.344320895,0.202255866,0.084462546,0.043117784,0.022438489,0.503631363,0.219916613,0.227931304,0.041183025,0.023300328,0.012567674,1.683333333,0.716666667,0.383333333,0.25,0.15,1.05,0.2,0.116666667
113,Fall,0.468305371,0.162475874,0.091372049,0.052238479,0.021100672,0.085899041,0.151985627,0.045074583,0.021960841,0.009846888,0.552831885,0.355356841,0.142924777,0.086355092,0.052158036,0.020793873,0.469423038,0.275167793,0.107101201,0.042492215,0.021855408,0.01028781,1.45,0.616666667,0.433333333,0.266666667,0.1,0.616666667,0.216666667,0.116666667
